name,country_of_citizenship,position,foot,height_in_cm,current_club_domestic_competition_id,current_club_name,market_value_in_eur,yellow_cards,red_cards,goals,assists,minutes_played,age
Gelson Martins,Portugal,Attack,right,170.0,GR1,Olympiacos Piraeus,2500000.0,0,0,0,1,189,29
Federico Bonazzoli,Italy,Attack,left,185.0,IT1,Hellas Verona,2500000.0,2,0,3,1,1014,27
Emmanuel Sabbi,United States,Attack,right,178.0,FR1,Le Havre AC,2500000.0,5,0,5,1,1593,27
Jovane,Cape Verde,Attack,right,174.0,GR1,Olympiacos Piraeus,2500000.0,1,0,2,0,839,26
Isaac Success,Nigeria,Attack,right,182.0,IT1,Udinese Calcio,2500000.0,4,0,1,1,871,29
Alexis Sánchez,Chile,Attack,right,169.0,IT1,Inter Milan,2500000.0,0,0,4,5,1110,36
Junior Messias,Brazil,Attack,left,174.0,IT1,Genoa CFC,2500000.0,0,0,1,0,1057,33
Oleksiy Gutsulyak,Ukraine,Attack,left,184.0,UKR1,SK Dnipro-1,2500000.0,5,0,9,4,2721,27
Chris Bedia,Cote d'Ivoire,Attack,left,190.0,L1,1.FC Union Berlin,2500000.0,3,0,5,0,870,28
Jón Dagur Thorsteinsson,Iceland,Attack,right,177.0,BE1,Oud-Heverlee Leuven,2500000.0,6,0,4,5,1843,26
Irvin Cardona,France,Attack,right,185.0,L1,FC Augsburg,2500000.0,1,0,0,0,51,27
Asier Villalibre,Spain,Attack,left,182.0,ES1,Athletic Bilbao,2500000.0,0,0,8,1,856,27
Sergi Canós,Spain,Attack,right,177.0,ES1,Valencia CF,2500000.0,1,0,2,2,1489,27
Tino Kadewere,Zimbabwe,Attack,right,183.0,FR1,FC Nantes,2500000.0,1,0,1,0,1069,29
Faride Alidou,Germany,Attack,right,186.0,L1,1.FC Köln,2500000.0,4,0,4,0,1285,23
Valery Fernández,Spain,Attack,right,182.0,ES1,Girona FC,2500000.0,1,0,4,1,816,25
Tom Lawrence,Wales,Attack,right,175.0,SC1,Rangers FC,2500000.0,1,0,2,3,1454,31
Ola Solbakken,Norway,Attack,left,189.0,GR1,Olympiacos Piraeus,2500000.0,0,0,0,0,327,26
Dennis Eckert Ayensa,Germany,Attack,right,183.0,BE1,Union Saint-Gilloise,2500000.0,2,0,9,3,1348,28
Jordan Larsson,Sweden,Attack,left,175.0,DK1,FC Copenhagen,2500000.0,3,0,5,2,1329,27
Eric-Maxim Choupo-Moting,Cameroon,Attack,right,191.0,L1,Bayern Munich,2500000.0,3,0,3,3,921,35
Rafa Mir,Spain,Attack,right,191.0,ES1,Sevilla FC,2500000.0,3,0,3,1,696,27
Florent Muslija,Kosovo,Attack,right,172.0,L1,SC Freiburg,2500000.0,1,0,2,2,353,26
Nicolas Kühn,Germany,Attack,left,174.0,SC1,Celtic FC,2500000.0,4,0,3,2,864,25
Yann Karamoh,France,Attack,right,184.0,FR1,Montpellier HSC,2500000.0,1,0,1,0,470,26
Miguel de la Fuente,Spain,Attack,right,182.0,ES1,Deportivo Alavés,2500000.0,0,0,0,0,64,25
Félix Correia,Portugal,Attack,right,178.0,PO1,Gil Vicente FC,2500000.0,4,0,5,4,2183,24
David Okereke,Nigeria,Attack,right,181.0,IT1,Torino FC,2400000.0,0,0,0,1,359,27
Joshua King,Norway,Attack,right,180.0,TR1,Fenerbahce,2300000.0,2,0,3,4,546,33
João Figueiredo,Brazil,Attack,right,180.0,TR1,Basaksehir FK,2300000.0,8,0,8,2,2030,28
Othmane Boussaid,Morocco,Attack,right,166.0,NL1,FC Utrecht,2300000.0,2,0,4,3,2077,24
Saviour Godwin,Nigeria,Attack,right,173.0,PO1,Casa Pia AC,2300000.0,0,0,1,2,522,28
Gyrano Kerk,Suriname,Attack,right,183.0,BE1,Royal Antwerp FC,2200000.0,5,0,3,2,1176,29
Carlos Strandberg,Sweden,Attack,left,187.0,TR1,Hatayspor,2200000.0,2,0,8,2,2253,28
Michael Obafemi,Ireland,Attack,right,170.0,GB1,Burnley FC,2200000.0,0,0,0,0,18,24
Ante Rebic,Croatia,Attack,right,185.0,TR1,Besiktas JK,2200000.0,6,0,0,3,458,31
Casper Terho,Finland,Attack,left,184.0,BE1,Union Saint-Gilloise,2200000.0,1,0,4,2,1304,21
Oscar Vilhelmsson,Sweden,Attack,left,188.0,L1,SV Darmstadt 98,2000000.0,2,0,4,1,1390,21
Noah Ohio,Netherlands,Attack,left,183.0,BE1,Standard Liège,2000000.0,1,0,0,0,307,22
Nathanaël Mbuku,France,Attack,left,170.0,L1,FC Augsburg,2000000.0,0,0,0,0,4,22
Omari Forson,England,Attack,left,179.0,GB1,Manchester United,2000000.0,0,0,0,1,88,20
Tanguy Coulibaly,France,Attack,left,179.0,FR1,Montpellier HSC,2000000.0,2,0,1,1,622,23
Ivan Perisic,Croatia,Attack,both,186.0,GB1,Tottenham Hotspur,2000000.0,2,0,0,2,169,35
Erencan Yardımcı,Türkiye,Attack,right,188.0,TR1,Pendikspor,2000000.0,0,0,6,2,1397,22
Steven Zuber,Switzerland,Attack,right,182.0,GR1,AEK Athens,2000000.0,4,0,7,4,2275,33
Damion Downs,United States,Attack,right,192.0,L1,1.FC Köln,2000000.0,0,0,2,0,173,20
Papu Gómez,Argentina,Attack,right,167.0,ES1,Sevilla FC,2000000.0,0,0,0,0,40,36
Maximilian Philipp,Germany,Attack,right,183.0,L1,SC Freiburg,2000000.0,3,0,2,0,410,30
Adnan Januzaj,Belgium,Attack,left,186.0,ES1,Sevilla FC,2000000.0,0,0,0,1,308,29
Shapi Suleymanov,Russia,Attack,left,171.0,GR1,Aris Thessaloniki,2000000.0,2,0,5,4,2229,25
Héctor Hernández,Spain,Attack,right,180.0,PO1,GD Chaves,2000000.0,2,0,14,1,2699,29
Filip Bundgaard,Denmark,Attack,left,176.0,DK1,Randers FC,2000000.0,1,0,5,2,1386,20
Demba Seck,Senegal,Attack,left,190.0,IT1,Frosinone Calcio,2000000.0,1,0,0,0,749,23
Victor Sá,Brazil,Attack,both,178.0,RU1,FK Krasnodar,2000000.0,1,0,1,2,854,30
Moïse Sahi Dion,Cote d'Ivoire,Attack,left,175.0,FR1,RC Strasbourg Alsace,2000000.0,0,0,3,1,624,23
David Ankeye,Nigeria,Attack,right,191.0,IT1,Genoa CFC,2000000.0,0,0,3,1,677,22
Kieffer Moore,Wales,Attack,right,196.0,GB1,AFC Bournemouth,2000000.0,0,0,2,0,288,32
Domingo Blanco,Argentina,Attack,right,167.0,UKR1,SK Dnipro-1,2000000.0,3,0,1,0,460,29
Artem Dzyuba,Russia,Attack,right,197.0,RU1,Lokomotiv Moscow,2000000.0,3,0,4,4,1627,36
Antonio Puertas,Spain,Attack,right,183.0,ES1,Granada CF,2000000.0,2,1,0,2,719,32
Ivan Cavaleiro,Angola,Attack,right,175.0,FR1,LOSC Lille,2000000.0,1,0,1,2,884,31
Nacho Ferri,Spain,Attack,right,192.0,L1,Eintracht Frankfurt,2000000.0,0,0,1,0,113,20
Raúl de Tomás,Spain,Attack,right,180.0,ES1,Rayo Vallecano,2000000.0,5,0,2,2,1541,30
Hyun-jun Yang,"Korea, South",Attack,right,176.0,SC1,Celtic FC,2000000.0,2,1,1,3,1253,22
Marvin Park,Spain,Attack,right,177.0,ES1,UD Las Palmas,2000000.0,5,0,0,2,1909,24
Thomas Henry,France,Attack,right,191.0,IT1,Hellas Verona,2000000.0,2,2,3,0,323,30
Makhtar Gueye,Senegal,Attack,right,195.0,BE1,RWD Molenbeek,2000000.0,9,0,8,1,2186,27
Jim Allevinah,Gabon,Attack,right,172.0,FR1,Clermont Foot 63,2000000.0,1,0,2,1,1871,29
Daisuke Yokota,Japan,Attack,left,171.0,BE1,KAA Gent,2000000.0,1,0,0,1,319,24
Emre Mor,Türkiye,Attack,left,169.0,TR1,Fatih Karagümrük,2000000.0,4,0,1,1,736,27
Jesurun Rak-Sakyi,England,Attack,left,178.0,GB1,Crystal Palace,2000000.0,0,0,0,0,232,22
Maxi Gómez,Uruguay,Attack,right,186.0,ES1,Cádiz CF,2000000.0,2,0,0,0,1325,28
Micah Hamilton,England,Attack,right,177.0,GB1,Manchester City,2000000.0,0,0,1,1,120,21
Sebastián Palacios,Argentina,Attack,right,169.0,GR1,Panathinaikos FC,2000000.0,3,0,7,8,2274,33
Kamil Jóźwiak,Poland,Attack,right,176.0,ES1,Granada CF,2000000.0,2,0,0,1,573,26
Cheikh Sabaly,Senegal,Attack,right,168.0,FR1,FC Metz,2000000.0,5,0,3,1,1385,25
Fedor Smolov,Russia,Attack,right,187.0,RU1,Dynamo Moscow,2000000.0,5,0,6,5,1646,34
Edgar Sevikyan,Armenia,Attack,left,175.0,RU1,FC Pari Nizhniy Novgorod,2000000.0,2,0,7,0,1512,23
Andriy Yarmolenko,Ukraine,Attack,left,189.0,UKR1,Dynamo Kyiv,2000000.0,3,0,8,5,1364,35
Puma,Panama,Attack,left,180.0,PO1,FC Famalicão,2000000.0,3,1,1,5,1503,26
Christian Rasmussen,Denmark,Attack,left,184.0,DK1,FC Nordsjaelland,2000000.0,3,0,3,2,1003,22
Zelimkhan Bakaev,Russia,Attack,left,180.0,RU1,Zenit St. Petersburg,2000000.0,1,0,0,1,264,28
Cenk Tosun,Türkiye,Attack,right,183.0,TR1,Besiktas JK,2000000.0,2,0,6,7,1964,33
Milutin Osmajic,Montenegro,Attack,both,186.0,ES1,Cádiz CF,2000000.0,0,0,0,0,68,25
Emil Konradsen Ceide,Norway,Attack,right,175.0,IT1,US Sassuolo,2000000.0,1,0,1,0,345,23
Élie Youan,France,Attack,right,183.0,SC1,Hibernian FC,2000000.0,2,0,8,9,2786,25
Nazariy Rusyn,Ukraine,Attack,right,177.0,UKR1,Zorya Lugansk,2000000.0,0,0,1,0,265,26
Amine Salama,France,Attack,right,192.0,FR1,Stade Reims,2000000.0,0,0,0,0,306,24
Ablie Jallow,The Gambia,Attack,left,166.0,FR1,FC Metz,2000000.0,1,0,3,2,922,26
Léo Jabá,Brazil,Attack,right,178.0,PO1,CF Estrela Amadora SAD,2000000.0,3,1,5,4,2234,26
Luis Muriel,Colombia,Attack,right,180.0,IT1,Atalanta BC,2000000.0,0,0,6,1,683,33
Callum Marshall,Northern Ireland,Attack,left,172.0,GB1,West Ham United,2000000.0,0,0,0,0,10,20
Arbër Zeneli,Kosovo,Attack,right,176.0,TR1,Adana Demirspor,2000000.0,0,0,0,1,354,29
Doğukan Sinik,Türkiye,Attack,right,180.0,TR1,Hatayspor,2000000.0,4,0,1,2,318,26
Benjamin Verbic,Slovenia,Attack,right,183.0,GR1,Panathinaikos FC,2000000.0,4,0,3,0,956,31
Yoann Cathline,France,Attack,right,176.0,NL1,Almere City FC,2000000.0,2,0,6,4,1935,22
Erik Lamela,Argentina,Attack,left,184.0,ES1,Sevilla FC,2000000.0,6,0,2,1,845,32
Darwin Machís,Venezuela,Attack,right,171.0,ES1,Cádiz CF,2000000.0,0,1,4,0,775,31
Emre Kılınç,Türkiye,Attack,left,174.0,TR1,Samsunspor,2000000.0,4,0,4,5,2576,30
Rachid Ghezzal,Algeria,Attack,left,182.0,TR1,Besiktas JK,2000000.0,6,0,1,3,1166,32
José Manuel Arnáiz,Spain,Attack,right,173.0,ES1,CA Osasuna,2000000.0,4,0,3,1,1138,29
Benjamin Nygren,Sweden,Attack,left,188.0,DK1,FC Nordsjaelland,2000000.0,3,0,4,1,1010,23
Dawid Kownacki,Poland,Attack,right,186.0,L1,SV Werder Bremen,2000000.0,0,0,0,0,364,27
Kevin Behrens,Germany,Attack,both,185.0,L1,VfL Wolfsburg,2000000.0,4,0,5,2,2310,33
Adu Ares,Spain,Attack,right,183.0,ES1,Athletic Bilbao,2000000.0,2,0,2,0,482,23
Stiven Shpendi,Albania,Attack,right,181.0,IT1,FC Empoli,2000000.0,0,0,0,0,429,21
Oliver Burke,Scotland,Attack,right,188.0,L1,SV Werder Bremen,2000000.0,0,0,0,0,193,27
Nikola Storm,Belgium,Attack,right,178.0,BE1,KV Mechelen,2000000.0,2,0,1,3,1074,30
Kike Barja,Spain,Attack,right,179.0,ES1,CA Osasuna,2000000.0,3,0,0,0,398,27
Shavy Babicka,Gabon,Attack,right,179.0,FR1,FC Toulouse,2000000.0,0,0,5,3,1026,24
Can Keleş,Austria,Attack,left,180.0,TR1,Fatih Karagümrük,2000000.0,3,0,5,4,2273,23
Anis Hadj Moussa,Algeria,Attack,left,176.0,NL1,Vitesse Arnhem,2000000.0,4,0,2,2,937,22
Egor Golenkov,Russia,Attack,right,189.0,RU1,FK Rostov,2000000.0,4,0,9,7,2091,25
Rigoberto Rivas,Honduras,Attack,right,178.0,TR1,Hatayspor,1900000.0,6,0,5,4,2434,26
Dries Mertens,Belgium,Attack,right,169.0,TR1,Galatasaray,1800000.0,4,0,12,19,3196,37
Umut Bozok,Türkiye,Attack,right,178.0,TR1,Trabzonspor,1800000.0,1,0,1,2,424,28
Ronald,Brazil,Attack,right,177.0,PO1,CF Estrela Amadora SAD,1800000.0,4,0,1,2,1405,23
Abdón Prats,Spain,Attack,left,181.0,ES1,RCD Mallorca,1800000.0,3,0,12,2,1836,32
Ercan Kara,Austria,Attack,right,192.0,TR1,Samsunspor,1800000.0,0,0,3,0,944,29
Ui-jo Hwang,"Korea, South",Attack,both,185.0,TR1,Alanyaspor,1800000.0,0,0,1,1,334,32
Lazar Randjelovic,Serbia,Attack,right,175.0,RU1,Rubin Kazan,1800000.0,1,0,1,0,1359,27
Altin Zeqiri,Kosovo,Attack,right,185.0,TR1,Caykur Rizespor,1800000.0,4,0,5,5,2288,24
Mason Burstow,England,Attack,right,187.0,GB1,Chelsea FC,1800000.0,0,0,0,0,73,21
Romeo Vermant,Belgium,Attack,right,184.0,BE1,KVC Westerlo,1800000.0,3,0,2,3,578,21
Yousef Salech,Denmark,Attack,right,195.0,DK1,Bröndby IF,1800000.0,1,0,0,0,20,23
Eduardo Guerrero,Panama,Attack,right,180.0,UKR1,Zorya Lugansk,1800000.0,8,0,10,4,2330,24
Aylton Boa Morte,Portugal,Attack,right,182.0,TR1,Kayserispor,1800000.0,7,0,8,2,2634,31
Philipp Hofmann,Germany,Attack,left,195.0,L1,VfL Bochum,1800000.0,1,0,4,3,1696,31
Emmanuel Gyasi,Ghana,Attack,right,181.0,IT1,FC Empoli,1800000.0,10,0,1,3,1951,31
Ally Samatta,Tanzania,Attack,right,183.0,GR1,PAOK Thessaloniki,1800000.0,2,0,2,3,1290,32
Bilal Boutobba,France,Attack,left,172.0,FR1,Clermont Foot 63,1800000.0,1,0,1,1,919,26
Martin Minchev,Bulgaria,Attack,right,185.0,TR1,Caykur Rizespor,1800000.0,4,0,3,2,1832,23
Oleksiy Kashchuk,Ukraine,Attack,left,180.0,UKR1,Shakhtar Donetsk,1800000.0,0,0,4,1,592,24
Allahyar Sayyadmanesh,Iran,Attack,right,180.0,BE1,KVC Westerlo,1800000.0,0,0,0,0,542,23
Anastasios Chatzigiovanis,Greece,Attack,right,177.0,TR1,MKE Ankaragücü,1800000.0,1,0,2,1,1371,27
Hyeon-gyu Oh,"Korea, South",Attack,right,185.0,SC1,Celtic FC,1800000.0,1,0,5,0,725,23
Renat Dadashov,Azerbaijan,Attack,right,188.0,TR1,Hatayspor,1800000.0,7,0,6,0,1379,25
Cristhian Stuani,Uruguay,Attack,right,184.0,ES1,Girona FC,1800000.0,8,0,14,3,1218,38
Aitor Cantalapiedra,Spain,Attack,left,177.0,GR1,Panathinaikos FC,1800000.0,4,0,4,1,986,28
Landry Dimata,Belgium,Attack,right,185.0,TR1,Samsunspor,1800000.0,6,0,2,0,632,27
Brandon Thomas,Spain,Attack,right,173.0,GR1,PAOK Thessaloniki,1800000.0,8,0,8,5,1812,29
Adrián Embarba,Spain,Attack,right,173.0,ES1,UD Almería,1800000.0,5,0,3,2,2485,32
Chukwubuikem Ikwuemesi,Nigeria,Attack,right,195.0,IT1,US Salernitana 1919,1800000.0,2,0,4,2,1425,23
Andros Townsend,England,Attack,left,181.0,GB1,Luton Town,1800000.0,1,0,1,3,1348,33
Wahbi Khazri,Tunisia,Attack,right,176.0,FR1,Montpellier HSC,1800000.0,6,0,1,0,1131,33
Joelson Fernandes,Portugal,Attack,right,172.0,TR1,Hatayspor,1800000.0,6,0,0,3,1399,21
Stefan Mitrović,Serbia,Attack,right,182.0,IT1,Hellas Verona,1800000.0,0,0,0,0,601,22
Yaroslav Gladyshev,Russia,Attack,left,181.0,RU1,Dynamo Moscow,1800000.0,0,0,4,3,934,21
Dane Scarlett,England,Attack,right,180.0,GB1,Tottenham Hotspur,1800000.0,0,0,0,0,72,20
Stefanos Tzimas,Greece,Attack,both,186.0,GR1,PAOK Thessaloniki,1800000.0,0,0,4,1,402,19
Kaj Sierhuis,Netherlands,Attack,right,180.0,NL1,Fortuna Sittard,1800000.0,4,0,15,4,2526,26
Kamal Sowah,Ghana,Attack,left,179.0,BE1,Standard Liège,1800000.0,0,0,2,0,1227,25
Ohi Omoijuanfo,Norway,Attack,right,188.0,DK1,Bröndby IF,1800000.0,3,0,8,2,1656,31
Robert Muric,Croatia,Attack,left,180.0,TR1,Konyaspor,1800000.0,0,0,2,0,685,28
Jaloliddin Masharipov,Uzbekistan,Attack,right,172.0,GR1,Panserraikos,1700000.0,1,0,0,2,483,31
Ali Sowe,The Gambia,Attack,right,191.0,TR1,MKE Ankaragücü,1700000.0,5,0,6,4,2136,30
Shon Weissman,Israel,Attack,right,174.0,IT1,US Salernitana 1919,1700000.0,0,0,2,0,660,28
Gonçalo Sousa,Portugal,Attack,right,186.0,PO1,FC Porto,1700000.0,0,0,0,0,7,18
Queensy Menig,Netherlands,Attack,right,174.0,TR1,Sivasspor,1700000.0,0,0,2,1,810,29
Adolfo Gaich,Argentina,Attack,right,190.0,TR1,Caykur Rizespor,1700000.0,3,0,8,2,1818,25
Alberto Cerri,Italy,Attack,right,194.0,IT1,FC Empoli,1700000.0,2,0,1,0,623,28
German Onugkha,Russia,Attack,right,193.0,DK1,Vejle Boldklub,1700000.0,4,0,7,0,1804,28
Güven Yalçın,Türkiye,Attack,right,184.0,TR1,Fatih Karagümrük,1700000.0,5,0,9,4,2137,26
Deniz Türüç,Türkiye,Attack,left,177.0,TR1,Basaksehir FK,1700000.0,11,0,2,12,2680,32
Isak Jensen,Denmark,Attack,right,186.0,DK1,Viborg FF,1700000.0,0,0,3,2,1132,21
David Akintola,Nigeria,Attack,right,178.0,TR1,Caykur Rizespor,1600000.0,4,0,4,3,2281,29
Marley Aké,France,Attack,right,178.0,IT1,Udinese Calcio,1600000.0,0,0,0,0,131,24
Younes Namli,Denmark,Attack,left,180.0,NL1,PEC Zwolle,1600000.0,5,0,4,8,2665,30
Duckens Nazon,Haiti,Attack,right,181.0,TR1,Kayserispor,1600000.0,3,1,2,1,1002,30
Philippe Keny,Senegal,Attack,right,190.0,TR1,Basaksehir FK,1600000.0,2,0,1,1,626,25
Louka Prip,Denmark,Attack,left,182.0,TR1,Konyaspor,1600000.0,1,0,8,1,1701,27
Vyacheslav Grulev,Russia,Attack,left,190.0,RU1,Dynamo Moscow,1500000.0,0,0,4,3,725,25
Kobamelo Kodisang,South Africa,Attack,left,168.0,PO1,Moreirense FC,1500000.0,1,0,1,3,1711,25
Gerson Rodrigues,Luxembourg,Attack,right,188.0,TR1,Sivasspor,1500000.0,2,0,2,0,669,29
Christian Bassogog,Cameroon,Attack,left,173.0,TR1,MKE Ankaragücü,1500000.0,2,0,2,0,919,29
Fábio Ronaldo,Portugal,Attack,right,178.0,PO1,Rio Ave FC,1500000.0,3,0,1,6,2718,23
Emil Hansson,Sweden,Attack,right,172.0,NL1,Heracles Almelo,1500000.0,2,0,5,6,1924,26
Nikola Cumic,Serbia,Attack,right,176.0,RU1,Rubin Kazan,1500000.0,3,0,1,4,1091,26
Alberto Marí,Spain,Attack,right,183.0,ES1,Valencia CF,1500000.0,0,0,1,1,378,23
Julian Rijkhoff,Netherlands,Attack,right,183.0,NL1,Ajax Amsterdam,1500000.0,0,0,0,0,63,20
Steffen Tigges,Germany,Attack,left,194.0,L1,1.FC Köln,1500000.0,0,0,3,0,736,26
Giuseppe Caso,Italy,Attack,right,172.0,IT1,Frosinone Calcio,1500000.0,3,0,1,2,547,26
Sergio Araujo,Argentina,Attack,right,180.0,GR1,AEK Athens,1500000.0,3,0,3,0,906,33
Joel Asoro,Sweden,Attack,right,176.0,FR1,FC Metz,1500000.0,2,0,3,2,966,25
Sory Kaba,Guinea,Attack,right,189.0,DK1,FC Midtjylland,1500000.0,3,0,3,2,1272,29
Sergio Córdova,Venezuela,Attack,right,188.0,TR1,Alanyaspor,1500000.0,3,1,3,2,1563,27
Daniil Lesovoy,Russia,Attack,right,177.0,RU1,Dynamo Moscow,1500000.0,2,0,0,1,422,27
Dmitriy Vorobyev,Russia,Attack,right,185.0,RU1,FK Orenburg,1500000.0,4,0,8,1,2163,27
Rochinha,Portugal,Attack,right,169.0,TR1,Kasimpasa,1500000.0,1,0,0,0,182,29
Vito van Crooij,Netherlands,Attack,right,179.0,NL1,Sparta Rotterdam,1500000.0,1,0,0,1,263,29
Iván Alejo,Spain,Attack,right,186.0,ES1,Cádiz CF,1500000.0,17,0,0,2,1690,29
Norman Bassette,Belgium,Attack,left,186.0,BE1,KV Mechelen,1500000.0,0,0,3,1,572,20
Grejohn Kyei,France,Attack,right,187.0,FR1,Clermont Foot 63,1500000.0,1,0,2,1,1020,29
Masaya Okugawa,Japan,Attack,both,177.0,L1,FC Augsburg,1500000.0,0,0,0,0,30,28
Karim Onisiwo,Austria,Attack,right,188.0,L1,1.FSV Mainz 05,1500000.0,1,0,1,3,1677,32
Gianluca Lapadula,Peru,Attack,left,178.0,IT1,Cagliari Calcio,1500000.0,3,0,4,1,1249,34
Marko Lazetić,Serbia,Attack,right,192.0,NL1,Fortuna Sittard,1500000.0,1,0,0,0,176,21
Chaka Traorè,Cote d'Ivoire,Attack,right,175.0,IT1,AC Milan,1500000.0,0,0,2,0,101,20
Isaak Davies,Wales,Attack,right,175.0,BE1,KV Kortrijk,1500000.0,1,0,8,0,1742,23
Franco Cervi,Argentina,Attack,left,166.0,ES1,Celta de Vigo,1500000.0,2,0,0,1,716,30
Anosike Ementa,Denmark,Attack,right,202.0,DK1,Viborg FF,1500000.0,5,0,8,4,1691,22
Jessic Ngankam,Germany,Attack,right,184.0,L1,1.FSV Mainz 05,1500000.0,3,1,3,1,569,24
Raúl García,Spain,Attack,right,184.0,ES1,Athletic Bilbao,1500000.0,7,0,7,3,2075,38
Nilson Angulo,Ecuador,Attack,right,183.0,BE1,RSC Anderlecht,1500000.0,1,0,1,0,42,21
Hugo Álvarez,Spain,Attack,right,176.0,ES1,Celta de Vigo,1500000.0,1,0,1,1,886,21
Duk,Cape Verde,Attack,right,182.0,SC1,Aberdeen FC,1500000.0,5,0,4,5,1842,24
Tobias Bech,Denmark,Attack,left,189.0,DK1,Aarhus GF,1500000.0,4,0,7,0,1983,22
Valon Ethemi,North Macedonia,Attack,right,179.0,TR1,Istanbulspor,1500000.0,4,0,2,5,1993,27
Gonçalo Paciência,Portugal,Attack,right,184.0,L1,VfL Bochum,1500000.0,2,0,3,1,644,30
André Luis,Brazil,Attack,right,184.0,PO1,Moreirense FC,1500000.0,4,0,7,2,1425,30
Xeber Alkain,Spain,Attack,right,174.0,ES1,Deportivo Alavés,1500000.0,2,0,3,2,554,27
Mamadou Sylla,Senegal,Attack,right,180.0,ES1,Deportivo Alavés,1500000.0,0,0,0,0,16,30
José Luis Morales,Spain,Attack,right,180.0,ES1,Villarreal CF,1500000.0,0,0,10,1,1504,37
Iñigo Córdoba,Spain,Attack,left,178.0,NL1,Fortuna Sittard,1500000.0,3,0,4,2,2906,27
Emre Gökay,Türkiye,Attack,left,181.0,TR1,Sivasspor,1500000.0,0,0,0,0,84,18
Ibrahim Cissoko,Netherlands,Attack,right,188.0,FR1,FC Toulouse,1500000.0,1,0,1,1,320,21
Lebo Mothiba,South Africa,Attack,right,182.0,FR1,RC Strasbourg Alsace,1500000.0,0,0,3,0,610,29
Kazeem Olaigbe,Belgium,Attack,right,178.0,BE1,Cercle Brugge,1500000.0,0,0,3,0,596,22
Oday Dabbagh,Palestine,Attack,left,183.0,BE1,R Charleroi SC,1500000.0,1,0,4,2,1472,26
Milan Djuric,Bosnia-Herzegovina,Attack,right,199.0,IT1,Hellas Verona,1500000.0,4,0,10,4,2554,34
Theo Corbeanu,Canada,Attack,left,190.0,ES1,Granada CF,1500000.0,2,0,1,0,196,22
Samuel Grandsir,France,Attack,right,170.0,FR1,Le Havre AC,1500000.0,4,1,1,0,586,28
George Pușcaș,Romania,Attack,right,188.0,IT1,Genoa CFC,1500000.0,0,0,0,1,283,28
Carlos Fernández,Spain,Attack,left,185.0,ES1,Real Sociedad,1500000.0,4,0,3,1,560,28
Sandro Ramírez,Spain,Attack,right,174.0,ES1,UD Las Palmas,1500000.0,2,0,1,3,1819,29
Edward Chilufya,Zambia,Attack,right,171.0,DK1,FC Midtjylland,1500000.0,0,0,1,0,571,25
Caleb Ekuban,Ghana,Attack,right,182.0,IT1,Genoa CFC,1500000.0,0,0,4,3,1169,30
Alexander Jeremejeff,Sweden,Attack,right,192.0,GR1,Panathinaikos FC,1500000.0,1,0,7,0,349,31
Diego Valencia,Chile,Attack,right,185.0,GR1,Atromitos Athens,1500000.0,7,0,2,4,1872,25
Danny Armstrong,Scotland,Attack,left,175.0,SC1,Kilmarnock FC,1500000.0,9,0,8,11,2928,27
Mariano Díaz,Dominican Republic,Attack,right,180.0,ES1,Sevilla FC,1500000.0,2,0,0,1,319,31
Manu Vallejo,Spain,Attack,right,167.0,ES1,Girona FC,1500000.0,0,0,0,0,11,27
Josh Bowler,England,Attack,left,184.0,GB1,Nottingham Forest,1500000.0,1,0,0,0,90,25
Malcolm Ebiowei,England,Attack,left,185.0,BE1,RWD Molenbeek,1500000.0,1,0,0,1,144,21
Aral Şimşir,Türkiye,Attack,right,167.0,DK1,FC Midtjylland,1500000.0,3,0,3,1,1886,22
Léo Baptistão,Brazil,Attack,right,183.0,ES1,UD Almería,1500000.0,6,1,6,0,1910,32
Marius Mouandilmadji,Chad,Attack,right,190.0,TR1,Samsunspor,1500000.0,5,1,9,2,2093,27
Marouan Azarkan,Morocco,Attack,left,165.0,NL1,FC Utrecht,1500000.0,3,0,0,1,865,23
Pelle van Amersfoort,Netherlands,Attack,right,195.0,NL1,SC Heerenveen,1500000.0,3,0,13,1,2265,28
Elbasan Rashani,Kosovo,Attack,left,181.0,FR1,Clermont Foot 63,1500000.0,4,2,2,1,1176,31
Sam Larsson,Sweden,Attack,right,180.0,TR1,Antalyaspor,1500000.0,1,0,5,1,2572,31
Victor Lind,Denmark,Attack,left,176.0,DK1,Vejle Boldklub,1500000.0,0,0,0,0,170,21
Yuki Soma,Japan,Attack,right,166.0,PO1,Casa Pia AC,1500000.0,3,0,5,3,2084,27
Toni Villa,Spain,Attack,right,172.0,ES1,Girona FC,1500000.0,0,0,0,0,11,30
Ross McCausland,Northern Ireland,Attack,right,183.0,SC1,Rangers FC,1500000.0,0,0,2,3,1602,21
Juan Cruz,Spain,Attack,left,180.0,ES1,Real Betis Balompié,1500000.0,3,0,0,1,2192,24
Nemanja Jovic,Serbia,Attack,right,178.0,PO1,GD Estoril Praia,1500000.0,0,0,0,0,13,22
Loizos Loizou,Cyprus,Attack,left,168.0,NL1,SC Heerenveen,1500000.0,0,0,0,0,340,21
Amath Ndiaye,Senegal,Attack,right,173.0,ES1,RCD Mallorca,1500000.0,3,0,0,0,620,28
Marcus Coco,Guadeloupe,Attack,right,184.0,FR1,FC Nantes,1500000.0,2,0,1,0,1489,28
