name,country_of_citizenship,position,foot,height_in_cm,current_club_domestic_competition_id,current_club_name,market_value_in_eur,yellow_cards,red_cards,goals,assists,minutes_played,age
João Nunes,Portugal,Defender,right,188.0,PO1,Casa Pia AC,500000.0,2,0,1,0,1499,29
Federico Álvarez,Argentina,Defender,left,183.0,GR1,Asteras Aktor,500000.0,4,0,1,1,1422,30
Mykyta Bezuglyi,Ukraine,Defender,right,186.0,UKR1,Metalist 1925 Kharkiv,500000.0,3,1,1,1,1445,29
Raul Opruț,Romania,Defender,left,184.0,BE1,KV Kortrijk,500000.0,0,0,0,0,130,27
Vladislav Malkevich,Belarus,Defender,left,178.0,RU1,Ural Yekaterinburg,500000.0,0,0,1,1,1265,25
Marat Bystrov,Kazakhstan,Defender,right,181.0,RU1,Akhmat Grozny,500000.0,0,2,0,0,463,32
Timofey Margasov,Russia,Defender,right,181.0,RU1,FC Sochi,500000.0,1,0,1,2,1370,32
Bogdan Milovanov,Ukraine,Defender,right,178.0,PO1,FC Arouca,500000.0,4,0,0,0,1349,26
Juankar,Spain,Defender,left,179.0,GR1,Panathinaikos FC,500000.0,4,0,0,7,1571,34
Luis Hernández,Spain,Defender,right,182.0,ES1,Cádiz CF,500000.0,4,0,1,0,722,35
Shayne Pattynama,Indonesia,Defender,left,185.0,BE1,KAS Eupen,500000.0,0,0,0,0,38,26
Renato Pantalon,Croatia,Defender,right,194.0,PO1,Rio Ave FC,500000.0,8,0,2,0,1522,27
Marios Tsaousis,Greece,Defender,left,175.0,GR1,PAS Giannina,500000.0,6,0,1,2,1586,24
Kingsley Schindler,Ghana,Defender,right,183.0,TR1,Samsunspor,500000.0,2,0,1,1,784,31
Nicolas N'Koulou,Cameroon,Defender,right,184.0,TR1,Gaziantep FK,450000.0,2,0,2,1,2841,34
Alim Öztürk,Türkiye,Defender,right,191.0,TR1,Samsunspor,450000.0,5,0,0,2,1927,32
Ömer Ali Şahiner,Türkiye,Defender,right,175.0,TR1,Basaksehir FK,450000.0,2,0,0,1,1196,33
Epaminondas Pantelakis,Greece,Defender,right,187.0,GR1,PAS Giannina,450000.0,8,0,2,0,1978,29
Ruben Roosken,Netherlands,Defender,left,183.0,NL1,Heracles Almelo,450000.0,2,0,0,2,1317,24
Nick Viergever,Netherlands,Defender,left,183.0,NL1,FC Utrecht,450000.0,1,1,1,0,2139,35
Jens Martin Gammelby,Denmark,Defender,both,192.0,DK1,Silkeborg IF,450000.0,0,0,0,0,229,29
Gerrit Nauber,Germany,Defender,right,186.0,NL1,Go Ahead Eagles,450000.0,4,0,3,1,2009,32
Fin Stevens,Wales,Defender,right,179.0,GB1,Brentford FC,450000.0,0,0,0,1,270,21
Eduard Valiakhmetov,Russia,Defender,right,180.0,RU1,Baltika Kaliningrad,450000.0,0,0,0,0,180,27
Juriën Gaari,Curacao,Defender,right,183.0,NL1,RKC Waalwijk,450000.0,6,0,1,0,1709,31
Serkan Asan,Türkiye,Defender,right,170.0,TR1,Pendikspor,450000.0,3,0,0,0,1519,25
Magnus Jensen,Denmark,Defender,right,196.0,DK1,Lyngby BK,450000.0,4,0,1,3,1574,28
Eric Larsson,Sweden,Defender,right,175.0,GR1,OFI Crete FC,450000.0,4,0,1,2,1990,33
Jannes Wieckhoff,Germany,Defender,right,188.0,NL1,Heracles Almelo,450000.0,3,0,0,1,1454,24
Navajo Bakboord,Suriname,Defender,right,177.0,NL1,Heracles Almelo,450000.0,4,0,0,1,1686,26
Sven Sonnenberg,Germany,Defender,right,194.0,NL1,Heracles Almelo,450000.0,3,0,1,0,1740,26
David Carmona,Spain,Defender,right,176.0,GR1,Asteras Aktor,450000.0,3,0,0,0,1078,28
Sebastian Mladen,Romania,Defender,right,186.0,GR1,Panetolikos GFS,450000.0,10,0,1,1,2021,33
Mustafa Tan,Türkiye,Defender,right,181.0,TR1,Samsunspor,450000.0,2,0,0,0,339,19
Martin Wasinski,Belgium,Defender,right,185.0,BE1,KV Kortrijk,450000.0,2,0,0,0,567,20
Ivo Pinto,Portugal,Defender,right,182.0,NL1,Fortuna Sittard,450000.0,6,0,0,5,3202,35
Daniil Kornyushin,Russia,Defender,right,187.0,RU1,FC Pari Nizhniy Novgorod,450000.0,1,0,0,0,144,23
Josh Flint,England,Defender,left,186.0,NL1,FC Volendam,450000.0,4,0,1,1,2314,24
Connor Randall,England,Defender,right,180.0,SC1,Ross County FC,450000.0,3,0,1,0,1843,29
Nikola Maksimović,Serbia,Defender,right,193.0,TR1,Hatayspor,450000.0,2,0,0,0,1357,33
Lewis Neilson,Scotland,Defender,right,184.0,SC1,Heart of Midlothian FC,450000.0,0,0,0,1,300,21
Thierry Lutonda,Belgium,Defender,left,167.0,NL1,RKC Waalwijk,400000.0,0,0,0,0,717,24
Jérôme Boateng,Germany,Defender,right,192.0,IT1,US Salernitana 1919,400000.0,0,0,0,0,238,36
Felipe Rodrigues,Brazil,Defender,right,183.0,UKR1,Vorskla Poltava,400000.0,4,0,3,1,974,29
Rodrigo Escoval,Portugal,Defender,right,188.0,PO1,FC Vizela,400000.0,7,0,0,1,1418,27
Zach Muscat,Malta,Defender,right,184.0,PO1,SC Farense,400000.0,6,1,2,0,1922,31
Nicholas Mickelson,Thailand,Defender,right,179.0,DK1,Odense Boldklub,400000.0,1,0,1,1,1025,25
Maksym Zhychykov,Ukraine,Defender,right,180.0,UKR1,Metalist 1925 Kharkiv,400000.0,7,0,0,2,1597,32
Jonas Jensen-Abbew,Denmark,Defender,right,189.0,DK1,FC Nordsjaelland,400000.0,1,0,1,0,1136,22
Dimitrios Tsakmakis,Greece,Defender,both,187.0,GR1,Atromitos Athens,400000.0,6,0,1,1,1509,25
Daijiro Chirino,Curacao,Defender,right,185.0,NL1,PEC Zwolle,400000.0,2,0,0,0,330,23
Daniil Khrypchuk,Ukraine,Defender,right,192.0,UKR1,Vorskla Poltava,400000.0,4,2,0,0,1327,21
Stanislav Bessmertniy,Russia,Defender,right,180.0,RU1,Dynamo Moscow,400000.0,1,0,1,1,663,20
Mamadou Tounkara,Mali,Defender,right,192.0,PO1,Vitória Guimarães SC,400000.0,1,0,0,0,156,23
Vitaliy Kholod,Ukraine,Defender,right,183.0,UKR1,Rukh Lviv,400000.0,2,0,0,1,875,21
Maryan Faryna,Ukraine,Defender,left,180.0,UKR1,Metalist 1925 Kharkiv,400000.0,5,0,1,0,1870,21
Roman Savchenko,Ukraine,Defender,left,190.0,UKR1,FK Oleksandriya,400000.0,4,0,0,0,1078,20
Mikhail Ryadno,Russia,Defender,left,182.0,RU1,CSKA Moscow,400000.0,0,0,1,1,619,19
Brian Bayeye,DR Congo,Defender,right,182.0,IT1,Torino FC,400000.0,0,0,0,0,12,24
Dmytro Kapinus,Ukraine,Defender,right,179.0,UKR1,Metalist 1925 Kharkiv,400000.0,2,0,0,0,1623,21
Richard Taylor,England,Defender,left,189.0,SC1,St. Mirren FC,400000.0,5,0,0,1,1728,24
Igor Formiga,Brazil,Defender,right,177.0,PO1,Portimonense SC,400000.0,5,0,1,1,1510,26
Vladyslav Pryimak,Ukraine,Defender,right,187.0,UKR1,Obolon Kyiv,400000.0,8,0,1,0,2164,28
Momo Mbaye,Senegal,Defender,left,192.0,ES1,Cádiz CF,400000.0,2,0,0,0,309,26
Vasyl Kurko,Ukraine,Defender,right,190.0,UKR1,NK Veres Rivne,400000.0,3,0,0,0,2160,29
Rocky Bushiri,DR Congo,Defender,right,187.0,SC1,Hibernian FC,400000.0,6,0,0,0,2140,25
Naoufel Khacef,Algeria,Defender,left,179.0,TR1,Gaziantep FK,400000.0,1,0,0,0,270,27
Sava-Arangel Cestic,Serbia,Defender,right,192.0,NL1,Heracles Almelo,400000.0,1,0,0,0,209,23
Siemen Voet,Belgium,Defender,left,190.0,NL1,Fortuna Sittard,400000.0,2,0,0,1,1243,24
Sandro Cruz,Angola,Defender,left,182.0,PO1,GD Chaves,400000.0,3,0,1,1,1725,23
Hussein Ali,Iraq,Defender,right,180.0,NL1,SC Heerenveen,400000.0,0,0,0,0,790,22
Kirill Glushchenkov,Russia,Defender,right,191.0,RU1,FC Pari Nizhniy Novgorod,400000.0,0,0,1,0,660,24
Ed Turns,Wales,Defender,left,186.0,GB1,Brighton & Hove Albion,400000.0,0,0,0,0,180,22
Kyriakos Aslanidis,Greece,Defender,right,184.0,GR1,Volos NPS,400000.0,5,0,0,0,1032,22
Orest Lebedenko,Ukraine,Defender,left,176.0,PO1,FC Vizela,400000.0,3,0,2,1,1470,26
Rostyslav Lyakh,Ukraine,Defender,both,178.0,UKR1,Rukh Lviv,400000.0,1,0,0,2,594,24
Yegor Prokopenko,Ukraine,Defender,left,178.0,UKR1,Obolon Kyiv,400000.0,7,0,0,0,1848,26
Moussa Sissako,Mali,Defender,right,188.0,BE1,RWD Molenbeek,400000.0,3,0,0,0,976,24
Ben Purrington,England,Defender,left,184.0,SC1,Ross County FC,400000.0,1,0,1,0,953,28
Lucão,Brazil,Defender,right,187.0,GR1,OFI Crete FC,400000.0,1,0,0,0,138,28
Dan Casey,Ireland,Defender,right,186.0,SC1,Motherwell FC,400000.0,8,0,2,2,2144,27
Federico Fazio,Argentina,Defender,right,195.0,IT1,US Salernitana 1919,400000.0,3,0,1,0,1401,37
Artur Jorge,Portugal,Defender,right,186.0,PO1,SC Farense,400000.0,3,0,0,0,614,30
Jurij Medvedev,Czech Republic,Defender,right,180.0,RU1,FC Sochi,400000.0,2,0,1,1,690,28
Samba Camara,Mali,Defender,left,190.0,TR1,Sivasspor,400000.0,2,0,0,0,1866,32
Adam Tzanetopoulos,Greece,Defender,both,193.0,GR1,PAS Lamia 1964,400000.0,5,0,0,0,2061,29
Artem Mamin,Russia,Defender,right,186.0,RU1,Ural Yekaterinburg,400000.0,2,0,0,0,1140,27
Sergiy Gorbunov,Ukraine,Defender,left,181.0,UKR1,SK Dnipro-1,400000.0,2,0,0,1,828,30
Pascal Gregor,Denmark,Defender,right,189.0,DK1,Lyngby BK,400000.0,5,0,2,1,2400,30
Thibault Vlietinck,Belgium,Defender,right,180.0,BE1,Oud-Heverlee Leuven,400000.0,3,0,0,1,460,27
Aleksandar Sedlar,Serbia,Defender,right,180.0,ES1,Deportivo Alavés,400000.0,2,0,1,0,949,33
Bressan,Brazil,Defender,right,185.0,GR1,OFI Crete FC,400000.0,1,0,0,0,397,32
Aleksandr Zhirov,Russia,Defender,left,193.0,RU1,Baltika Kaliningrad,400000.0,1,0,0,0,2268,34
Tony Jantschke,Germany,Defender,right,177.0,L1,Borussia Mönchengladbach,400000.0,0,0,0,0,42,34
Víctor Díaz,Spain,Defender,right,183.0,ES1,Granada CF,400000.0,1,0,0,0,252,36
Lorenzo De Silvestri,Italy,Defender,right,187.0,IT1,Bologna FC 1909,400000.0,0,0,2,0,720,36
Dominik Oroz,Croatia,Defender,right,192.0,NL1,Vitesse Arnhem,400000.0,11,0,2,1,2193,24
Jan Kral,Czech Republic,Defender,left,194.0,BE1,KAS Eupen,400000.0,5,0,1,0,804,25
Diamantis Chouchoumis,Greece,Defender,left,183.0,GR1,Asteras Aktor,400000.0,3,0,0,0,1293,30
Malte Kiilerich,Denmark,Defender,right,188.0,DK1,Hvidovre IF,400000.0,1,0,0,0,1122,29
Oskar Buur,Denmark,Defender,right,180.0,NL1,FC Volendam,400000.0,3,0,0,0,1656,26
Carraça,Portugal,Defender,right,177.0,PO1,GD Chaves,400000.0,3,1,0,1,991,31
Mansur,Brazil,Defender,left,181.0,PO1,CF Estrela Amadora SAD,400000.0,7,0,0,1,1497,31
Nikolaos Vafeas,Greece,Defender,right,187.0,GR1,AE Kifisias,400000.0,4,0,3,0,2174,27
Dominik Kruzliak,Slovakia,Defender,right,185.0,GR1,Volos NPS,400000.0,2,0,0,0,225,28
Nikolai Alho,Finland,Defender,right,172.0,GR1,Volos NPS,400000.0,3,0,1,3,1750,31
Edisson Jordanov,Bulgaria,Defender,right,172.0,BE1,KVC Westerlo,400000.0,4,0,1,0,587,31
Eliaquim Mangala,France,Defender,left,187.0,PO1,GD Estoril Praia,400000.0,4,0,1,0,1289,33
Jetro Willems,Netherlands,Defender,left,177.0,NL1,Heracles Almelo,400000.0,2,0,0,0,1158,30
Andrey Semenov,Russia,Defender,right,190.0,RU1,Akhmat Grozny,400000.0,6,0,2,0,1890,35
Henrik Dalsgaard,Denmark,Defender,right,192.0,DK1,FC Midtjylland,400000.0,3,0,3,3,1599,35
Ygor Nogueira,Brazil,Defender,right,187.0,PO1,GD Chaves,400000.0,8,2,0,0,1661,29
Jordan Obita,England,Defender,left,181.0,SC1,Hibernian FC,400000.0,8,0,2,0,2786,31
Emil Bergström,Sweden,Defender,right,188.0,GR1,Panserraikos,400000.0,2,1,1,1,2151,31
Sai van Wermeskerken,Japan,Defender,right,178.0,NL1,NEC Nijmegen,400000.0,1,0,1,0,433,30
Pedro Mendes,Portugal,Defender,right,186.0,PO1,CF Estrela Amadora SAD,400000.0,1,0,0,0,812,34
Bart Vriends,Netherlands,Defender,right,188.0,NL1,Sparta Rotterdam,400000.0,3,0,2,1,2300,33
İbrahim Pehlivan,Türkiye,Defender,left,183.0,TR1,Caykur Rizespor,375000.0,3,0,0,1,1363,31
Umut Meraş,Türkiye,Defender,left,178.0,TR1,Besiktas JK,375000.0,1,0,0,0,627,29
Panagiotis Deligiannidis,Greece,Defender,right,177.0,GR1,Panserraikos,350000.0,5,1,3,0,1696,28
Kevin Miranda,Italy,Defender,right,188.0,IT1,US Sassuolo,350000.0,0,0,0,0,13,21
Vasilios Lampropoulos,Greece,Defender,right,185.0,GR1,OFI Crete FC,350000.0,3,0,2,0,1419,34
Christopher Mamengi,Netherlands,Defender,left,182.0,NL1,Almere City FC,350000.0,1,0,0,0,107,23
Bogdan Chuev,Ukraine,Defender,right,184.0,UKR1,FK Minaj,350000.0,0,0,0,1,1608,24
Eray Korkmaz,Türkiye,Defender,right,182.0,TR1,Caykur Rizespor,350000.0,0,0,0,0,476,21
Joe Wright,Wales,Defender,right,193.0,SC1,Kilmarnock FC,350000.0,7,0,3,1,2185,29
Kaare Barslund,Denmark,Defender,right,182.0,DK1,FC Nordsjaelland,350000.0,1,0,1,0,123,20
Joe Shaughnessy,Ireland,Defender,right,183.0,SC1,Dundee FC,350000.0,2,0,4,1,2935,32
Damil Dankerlui,Suriname,Defender,right,172.0,GR1,Panserraikos,350000.0,5,0,0,0,1538,28
Nathan Gassama,France,Defender,left,192.0,RU1,Baltika Kaliningrad,350000.0,4,0,1,0,1685,24
Fran Delgado,Spain,Defender,right,181.0,PO1,SC Farense,350000.0,1,0,0,0,763,23
Pablo Ortiz,Colombia,Defender,left,190.0,DK1,FC Midtjylland,350000.0,0,1,0,0,206,24
Gustav Grubbe,Denmark,Defender,right,181.0,DK1,Odense Boldklub,350000.0,0,0,0,0,172,22
Valeriy Dubko,Ukraine,Defender,left,181.0,UKR1,Obolon Kyiv,350000.0,8,0,0,2,1753,23
Giannis Masouras,Greece,Defender,right,181.0,GR1,AE Kifisias,350000.0,4,0,1,1,1748,28
Sebastian Revan,England,Defender,left,181.0,GB1,Aston Villa,350000.0,0,0,0,0,180,21
Nicklas Mouritsen,Denmark,Defender,left,180.0,DK1,Odense Boldklub,350000.0,2,0,1,2,792,29
Gudmundur Thórarinsson,Iceland,Defender,left,183.0,GR1,OFI Crete FC,350000.0,3,0,2,2,2050,32
Ilias Chatzitheodoridis,Greece,Defender,left,171.0,GR1,Panetolikos GFS,350000.0,4,0,3,0,1621,27
Ruslan Magal,Russia,Defender,right,172.0,RU1,Fakel Voronezh,350000.0,3,0,1,3,2132,33
Oleksandr Osman,Ukraine,Defender,left,169.0,UKR1,Obolon Kyiv,350000.0,2,0,0,1,1576,28
Kirill Bozhenov,Russia,Defender,right,174.0,RU1,FC Pari Nizhniy Novgorod,350000.0,3,0,0,0,150,24
Thomas Gundelund,Denmark,Defender,right,180.0,DK1,Vejle Boldklub,350000.0,2,0,0,2,787,23
Victor Pálsson,Iceland,Defender,right,186.0,BE1,KAS Eupen,350000.0,1,0,2,0,2697,33
Artem Meshchaninov,Russia,Defender,right,191.0,RU1,FC Sochi,350000.0,0,0,1,0,585,28
Bevis Mugabi,Uganda,Defender,right,187.0,SC1,Motherwell FC,350000.0,3,0,2,0,2354,29
Charalampos Mavrias,Greece,Defender,right,178.0,GR1,Panetolikos GFS,350000.0,4,0,2,1,1211,30
Kyriakos Papadopoulos,Greece,Defender,right,185.0,GR1,PAS Lamia 1964,350000.0,9,0,0,1,1695,32
Pavlo Lukyanchuk,Ukraine,Defender,right,180.0,UKR1,Obolon Kyiv,350000.0,3,0,0,0,1968,28
Ivanildo Fernandes,Cape Verde,Defender,left,194.0,PO1,FC Vizela,350000.0,2,0,0,0,180,28
Danylo Karas,Ukraine,Defender,right,186.0,UKR1,Obolon Kyiv,350000.0,5,0,2,0,1806,28
Lukas Klitten,Denmark,Defender,left,184.0,IT1,Frosinone Calcio,350000.0,0,0,0,0,135,24
Nathan Tjoe-A-On,Indonesia,Defender,left,182.0,NL1,SC Heerenveen,350000.0,0,0,0,0,15,23
Vladyslav Yemets,Ukraine,Defender,left,180.0,UKR1,Kolos Kovalivka,350000.0,3,0,0,0,1090,27
Jordan McGhee,Scotland,Defender,right,183.0,SC1,Dundee FC,350000.0,5,0,4,0,2425,28
Jack Baldwin,England,Defender,right,185.0,SC1,Ross County FC,350000.0,5,1,0,1,2250,31
Quini,Spain,Defender,right,178.0,GR1,Olympiacos Piraeus,350000.0,6,0,1,0,1552,35
Maksim Shnaptsev,Russia,Defender,right,182.0,RU1,FC Pari Nizhniy Novgorod,350000.0,2,0,0,2,567,20
Danila Vedernikov,Russia,Defender,left,176.0,RU1,FC Pari Nizhniy Novgorod,350000.0,0,0,0,0,6,23
Dimitrios Siovas,Greece,Defender,left,191.0,NL1,Fortuna Sittard,350000.0,6,0,0,0,2515,36
Georgios Kornezos,Greece,Defender,right,191.0,GR1,PAS Lamia 1964,350000.0,2,0,0,0,857,26
Serano Seymor,Netherlands,Defender,left,190.0,NL1,Excelsior Rotterdam,350000.0,1,0,0,0,368,23
Thomas Keller,Germany,Defender,right,186.0,L1,1.FC Heidenheim 1846,350000.0,0,0,0,0,2,25
Manel Royo,Spain,Defender,left,184.0,NL1,Almere City FC,350000.0,2,0,1,0,798,30
Frederik Tingager,Denmark,Defender,right,198.0,DK1,Aarhus GF,350000.0,1,0,4,1,2785,31
Valentino Fattore,Spain,Defender,right,178.0,GR1,Aris Thessaloniki,350000.0,0,0,0,1,450,23
Dimitrios Kolovetsios,Greece,Defender,right,183.0,TR1,Kayserispor,350000.0,1,0,0,0,1481,33
Corrie Ndaba,Ireland,Defender,left,188.0,SC1,Kilmarnock FC,350000.0,1,1,1,0,1736,25
Denzel Hall,Netherlands,Defender,right,180.0,NL1,SC Heerenveen,350000.0,1,0,0,0,407,23
Apostolos Diamantis,Greece,Defender,right,187.0,GR1,Panserraikos,350000.0,1,0,0,0,491,24
Jonas Lietaert,Belgium,Defender,right,190.0,BE1,Cercle Brugge,350000.0,0,0,0,0,164,20
Vedad Radonja,Bosnia-Herzegovina,Defender,right,182.0,GR1,AEK Athens,350000.0,0,0,0,0,180,23
Moustapha Seck,Spain,Defender,left,176.0,PO1,Portimonense SC,350000.0,3,0,0,0,989,28
Tobias Anker,Denmark,Defender,left,194.0,DK1,Aarhus GF,350000.0,1,0,0,0,141,23
Taras Dmytruk,Ukraine,Defender,right,171.0,UKR1,FK Minaj,350000.0,6,0,0,3,1805,24
Tony Gallacher,Scotland,Defender,left,173.0,SC1,St. Johnstone FC,350000.0,1,0,1,0,1196,25
Nicolas Isimat-Mirin,France,Defender,right,187.0,NL1,Vitesse Arnhem,325000.0,3,0,1,1,2437,33
Ricki Lamie,Scotland,Defender,left,185.0,SC1,Dundee FC,325000.0,2,0,1,1,1178,31
İsmail Çokçalış,Türkiye,Defender,right,175.0,TR1,Adana Demirspor,325000.0,0,0,0,1,1077,24
Cammy Kerr,Scotland,Defender,right,180.0,SC1,Dundee FC,325000.0,1,0,0,0,587,29
George Harmon,England,Defender,left,163.0,SC1,Ross County FC,325000.0,2,0,1,2,945,24
Loïck Landre,France,Defender,right,182.0,GR1,AE Kifisias,325000.0,3,0,2,0,737,32
Jayden Richardson,England,Defender,right,184.0,SC1,Aberdeen FC,325000.0,0,0,0,1,141,24
Anıl Yaşar,Türkiye,Defender,left,192.0,TR1,Caykur Rizespor,325000.0,1,0,0,0,681,22
James Brown,Malta,Defender,right,186.0,SC1,St. Johnstone FC,325000.0,6,1,1,2,2949,27
Tiago Dias,Portugal,Defender,left,175.0,PO1,Casa Pia AC,325000.0,1,0,1,1,1033,26
Giulio Donati,Italy,Defender,right,178.0,IT1,AC Monza,300000.0,1,0,0,0,32,34
Vadym Chervak,Ukraine,Defender,left,186.0,UKR1,Metalist 1925 Kharkiv,300000.0,3,0,0,0,1172,25
Denis Terentjev,Russia,Defender,right,181.0,RU1,FK Rostov,300000.0,3,0,1,0,1348,32
Maksim Shiryaev,Russia,Defender,right,192.0,RU1,Rubin Kazan,300000.0,1,0,0,0,245,29
Hélder Sá,Portugal,Defender,left,187.0,PO1,Rio Ave FC,300000.0,0,0,0,1,38,22
Igor Kurylo,Ukraine,Defender,left,187.0,UKR1,Metalist 1925 Kharkiv,300000.0,5,1,0,2,1384,31
Artem Shabanov,Ukraine,Defender,left,190.0,UKR1,Polissya Zhytomyr,300000.0,4,0,0,0,2370,32
Faouzi Ghoulam,Algeria,Defender,left,184.0,TR1,Hatayspor,300000.0,8,0,1,2,1429,33
Yoël Armougom,France,Defender,left,175.0,FR1,Clermont Foot 63,300000.0,1,0,0,0,231,26
Peter Ankersen,Denmark,Defender,right,180.0,DK1,FC Copenhagen,300000.0,2,0,0,0,1185,34
Burak Bekaroğlu,Türkiye,Defender,right,191.0,TR1,Hatayspor,300000.0,3,0,0,0,1117,27
Femi Seriki,England,Defender,right,183.0,GB1,Sheffield United,300000.0,0,0,0,0,117,22
Nikolay Zolotov,Belarus,Defender,right,177.0,UKR1,Kolos Kovalivka,300000.0,3,1,0,1,835,30
Aboubacar Lô,Senegal,Defender,right,187.0,FR1,FC Metz,300000.0,0,1,0,0,195,25
João Reis,Portugal,Defender,left,174.0,PO1,CF Estrela Amadora SAD,300000.0,4,0,0,0,1540,32
Martín Pascual,Spain,Defender,right,190.0,ES1,Rayo Vallecano,300000.0,1,0,0,0,376,25
Hugo Oliveira,Portugal,Defender,right,174.0,PO1,FC Vizela,300000.0,0,0,1,3,486,22
Nazım Sangaré,Türkiye,Defender,right,185.0,TR1,Fatih Karagümrük,300000.0,0,0,1,1,1282,30
Owen Dodgson,England,Defender,left,178.0,SC1,Dundee FC,300000.0,5,0,0,0,888,21
Magnus Lysholm,Denmark,Defender,both,198.0,DK1,Hvidovre IF,300000.0,0,0,0,1,551,23
Derick Poloni,Brazil,Defender,left,173.0,PO1,Casa Pia AC,300000.0,0,0,1,2,275,31
Craig Halkett,Scotland,Defender,right,183.0,SC1,Heart of Midlothian FC,300000.0,1,0,0,0,484,29
Rubén Iranzo,Spain,Defender,right,182.0,ES1,Valencia CF,300000.0,1,0,0,0,91,21
Sauli Väisänen,Finland,Defender,right,191.0,DK1,Odense Boldklub,300000.0,0,0,0,0,162,30
Dmitriy Stotskiy,Russia,Defender,right,171.0,RU1,FC Pari Nizhniy Novgorod,300000.0,3,0,2,0,1417,35
Finn Stam,Netherlands,Defender,both,188.0,NL1,AZ Alkmaar,300000.0,0,0,0,0,34,21
André Teixeira,Portugal,Defender,right,182.0,GR1,AE Kifisias,300000.0,2,0,0,1,630,31
Odel Offiah,England,Defender,right,187.0,SC1,Heart of Midlothian FC,300000.0,2,0,0,0,347,22
James Abankwah,Ireland,Defender,right,182.0,IT1,Udinese Calcio,300000.0,0,0,0,0,61,21
Cengiz Demir,Türkiye,Defender,left,186.0,TR1,Hatayspor,300000.0,2,0,0,0,526,23
Maksym Lopyryonok,Ukraine,Defender,right,186.0,UKR1,LNZ Cherkasy,300000.0,1,1,0,0,716,29
Toon Raemaekers,Belgium,Defender,right,194.0,BE1,KV Mechelen,300000.0,0,0,0,0,119,24
Andriy Buleza,Ukraine,Defender,left,177.0,UKR1,FK Minaj,300000.0,1,0,0,0,746,21
Aleksandr Putsko,Russia,Defender,right,190.0,RU1,Baltika Kaliningrad,300000.0,0,0,0,0,720,31
Chris Basham,England,Defender,right,190.0,GB1,Sheffield United,300000.0,1,0,0,0,408,36
Georgios Mygas,Greece,Defender,right,185.0,GR1,Volos NPS,300000.0,6,0,0,1,1099,30
Luuk Wouters,Netherlands,Defender,left,190.0,NL1,RKC Waalwijk,300000.0,0,0,0,0,58,25
Antonio Luna,Spain,Defender,left,178.0,GR1,Volos NPS,300000.0,0,0,0,2,1475,33
Aleksandr Pavlovets,Belarus,Defender,right,188.0,GR1,PAS Lamia 1964,300000.0,0,0,0,0,420,28
Denys Balan,Ukraine,Defender,right,176.0,UKR1,NK Veres Rivne,300000.0,6,0,1,0,1353,31
Álvaro Carrillo,Spain,Defender,right,182.0,ES1,Real Madrid,300000.0,0,0,0,0,90,22
Vladislav Volkov,Russia,Defender,right,193.0,RU1,Akhmat Grozny,300000.0,1,0,0,0,230,24
Morgan Boyes,Wales,Defender,left,189.0,SC1,Livingston FC,300000.0,0,0,0,0,111,23
Andriy Tsurikov,Ukraine,Defender,left,185.0,UKR1,Kolos Kovalivka,300000.0,3,0,4,0,1816,32
Oleksandr Chornomorets,Ukraine,Defender,left,182.0,UKR1,Kolos Kovalivka,300000.0,5,0,0,2,1513,31
Nicolai Boilesen,Denmark,Defender,left,186.0,DK1,FC Copenhagen,300000.0,1,0,0,1,562,32
Ömer Toprak,Türkiye,Defender,right,187.0,TR1,Antalyaspor,300000.0,1,0,0,2,1803,35
Diogo Fonseca,Portugal,Defender,right,191.0,PO1,CF Estrela Amadora SAD,300000.0,0,0,0,0,451,22
Vieirinha,Portugal,Defender,right,172.0,GR1,PAOK Thessaloniki,300000.0,2,0,0,0,773,39
Rafael Santos,Brazil,Defender,left,190.0,PO1,Moreirense FC,300000.0,0,0,0,0,90,26
Ryan Leak,Wales,Defender,left,191.0,SC1,Ross County FC,300000.0,8,0,0,0,2578,26
Emrecan Terzi,Türkiye,Defender,left,177.0,TR1,Besiktas JK,300000.0,0,0,0,0,498,21
Declan Gallagher,Scotland,Defender,right,196.0,SC1,St. Mirren FC,300000.0,0,0,0,0,120,33
Ilias Kostis,Greece,Defender,left,188.0,ES1,Atlético de Madrid,300000.0,0,0,0,0,1,21
Miguel Campos,Portugal,Defender,right,188.0,UKR1,FK Oleksandriya,300000.0,5,1,0,2,916,28
Ryan Alebiosu,England,Defender,right,188.0,BE1,KV Kortrijk,300000.0,1,0,0,1,341,23
Philip Rejnhold,Denmark,Defender,both,177.0,DK1,Hvidovre IF,300000.0,3,0,0,0,555,28
Anton Bol,Ukraine,Defender,right,187.0,UKR1,Zorya Lugansk,300000.0,0,0,0,0,465,22
Ricardo Fernandes,Sao Tome and Principe,Defender,left,173.0,PO1,GD Estoril Praia,300000.0,0,0,0,0,1,22
Zeki Yavru,Türkiye,Defender,right,178.0,TR1,Samsunspor,300000.0,4,0,1,4,2027,33
Josh Acheampong,England,Defender,right,185.0,GB1,Chelsea FC,300000.0,0,0,0,0,5,18
Angus MacDonald,England,Defender,right,190.0,SC1,Aberdeen FC,300000.0,2,0,1,0,1340,32
Mateus Lusuardi,Brazil,Defender,left,190.0,IT1,Frosinone Calcio,300000.0,1,0,0,0,396,21
Shane Blaney,Ireland,Defender,right,190.0,SC1,Motherwell FC,300000.0,1,0,2,0,1250,26
Stephen O'Donnell,Scotland,Defender,right,184.0,SC1,Motherwell FC,300000.0,6,0,0,3,2625,32
