name,country_of_citizenship,position,foot,height_in_cm,current_club_domestic_competition_id,current_club_name,market_value_in_eur,yellow_cards,red_cards,goals,assists,minutes_played,age
Aljoscha Kemlein,Germany,Midfield,right,185.0,L1,1.FC Union Berlin,3000000.0,0,0,0,0,108,20
Idrissa Gueye,Senegal,Midfield,right,174.0,GB1,Everton FC,3000000.0,8,0,4,0,2057,35
Linton Maina,Germany,Midfield,right,180.0,L1,1.FC Köln,3000000.0,4,0,1,3,1976,25
Lucas Vera,Argentina,Midfield,right,164.0,RU1,FK Orenburg,3000000.0,3,0,1,5,1979,27
Luca de la Torre,United States,Midfield,right,177.0,ES1,Celta de Vigo,3000000.0,4,0,3,6,2179,26
Jhon Solís,Colombia,Midfield,right,186.0,ES1,Girona FC,3000000.0,0,0,0,1,690,20
Maksim Mukhin,Russia,Midfield,right,183.0,RU1,CSKA Moscow,2800000.0,2,0,2,1,1095,23
Toma Bašić,Croatia,Midfield,left,190.0,IT1,US Salernitana 1919,2800000.0,5,0,0,0,1175,28
Olivier Ntcham,Cameroon,Midfield,right,180.0,TR1,Samsunspor,2800000.0,5,0,6,0,1867,28
Mathias Rasmussen,Norway,Midfield,left,180.0,BE1,Union Saint-Gilloise,2800000.0,3,0,2,3,1797,27
Haris Hajradinovic,Bosnia-Herzegovina,Midfield,left,178.0,TR1,Kasimpasa,2700000.0,3,0,5,16,3310,30
Arno Verschueren,Belgium,Midfield,right,185.0,NL1,Sparta Rotterdam,2700000.0,4,1,9,3,2460,27
Abdou Harroui,Morocco,Midfield,both,182.0,IT1,Frosinone Calcio,2700000.0,3,0,4,3,1185,27
Oliver Sørensen,Denmark,Midfield,left,184.0,DK1,FC Midtjylland,2700000.0,4,0,5,4,2426,22
Kartal Yılmaz,Türkiye,Midfield,right,178.0,TR1,Kayserispor,2700000.0,8,0,0,2,2409,24
Jonjo Shelvey,England,Midfield,right,184.0,TR1,Caykur Rizespor,2600000.0,6,0,3,6,2652,32
Pathé Ciss,Senegal,Midfield,right,186.0,ES1,Rayo Vallecano,2500000.0,10,0,1,1,1676,30
Jordy Clasie,Netherlands,Midfield,right,169.0,NL1,AZ Alkmaar,2500000.0,6,0,2,3,2983,33
Silvano Vos,Netherlands,Midfield,right,189.0,NL1,Ajax Amsterdam,2500000.0,5,0,0,0,480,19
Joe Rothwell,England,Midfield,right,185.0,GB1,AFC Bournemouth,2500000.0,0,0,1,1,725,30
Amar Rahmanovic,Bosnia-Herzegovina,Midfield,left,191.0,RU1,Krylya Sovetov Samara,2500000.0,6,0,7,4,1949,30
Noah Mbamba,Belgium,Midfield,right,187.0,L1,Bayer 04 Leverkusen,2500000.0,0,0,0,2,104,20
Andre Brooks,England,Midfield,left,180.0,GB1,Sheffield United,2500000.0,1,0,0,0,1090,21
Florian Kainz,Austria,Midfield,both,176.0,L1,1.FC Köln,2500000.0,4,1,5,5,2363,32
Anis Slimane,Tunisia,Midfield,both,188.0,GB1,Sheffield United,2500000.0,2,0,0,0,412,23
Oussama El Azzouzi,Morocco,Midfield,right,189.0,IT1,Bologna FC 1909,2500000.0,4,0,2,2,617,23
Sergi Roberto,Spain,Midfield,right,178.0,ES1,FC Barcelona,2500000.0,9,0,3,3,1313,32
Ignacio Miramón,Argentina,Midfield,right,173.0,FR1,LOSC Lille,2500000.0,0,0,0,0,40,21
Shandon Baptiste,Grenada,Midfield,right,180.0,GB1,Brentford FC,2500000.0,1,0,1,1,299,26
Anouar Ait El Hadj,Belgium,Midfield,right,167.0,BE1,KRC Genk,2500000.0,2,0,2,0,389,22
Leonardo Bittencourt,Germany,Midfield,right,171.0,L1,SV Werder Bremen,2500000.0,9,0,1,2,1655,31
Arthur Piedfort,Belgium,Midfield,right,180.0,BE1,KVC Westerlo,2500000.0,5,0,0,1,1475,19
Jens Jönsson,Denmark,Midfield,right,182.0,GR1,AEK Athens,2500000.0,4,0,2,0,1900,32
Pablo Ibáñez,Spain,Midfield,right,179.0,ES1,CA Osasuna,2500000.0,4,0,1,2,1260,26
Matías Vecino,Uruguay,Midfield,right,187.0,IT1,SS Lazio,2500000.0,12,0,7,1,1908,33
Marc Casadó,Spain,Midfield,right,172.0,ES1,FC Barcelona,2500000.0,0,0,0,0,35,21
Sérgio Oliveira,Portugal,Midfield,right,181.0,TR1,Galatasaray,2500000.0,6,0,2,2,952,32
Antonio Sánchez,Spain,Midfield,right,179.0,ES1,RCD Mallorca,2500000.0,4,0,3,3,1883,27
Kristoffer Olsson,Sweden,Midfield,right,180.0,DK1,FC Midtjylland,2500000.0,5,0,0,5,1814,29
Hugo Sotelo,Spain,Midfield,right,180.0,ES1,Celta de Vigo,2500000.0,1,0,0,1,988,21
Dani Parejo,Spain,Midfield,right,182.0,ES1,Villarreal CF,2500000.0,6,0,4,5,3241,35
Simone Verdi,Italy,Midfield,both,174.0,IT1,Torino FC,2500000.0,0,0,0,0,28,32
Oussama Targhalline,Morocco,Midfield,right,186.0,FR1,Le Havre AC,2500000.0,5,0,0,0,1032,22
Taras Stepanenko,Ukraine,Midfield,left,181.0,UKR1,Shakhtar Donetsk,2500000.0,6,0,0,1,2162,35
Thomas Delaney,Denmark,Midfield,left,182.0,BE1,RSC Anderlecht,2500000.0,3,0,1,1,915,33
Pierre Dwomoh,Belgium,Midfield,right,188.0,BE1,RWD Molenbeek,2500000.0,6,0,1,1,2290,20
Abdelkahar Kadri,Algeria,Midfield,right,170.0,BE1,KV Kortrijk,2500000.0,4,0,4,3,2287,24
Edouard Michut,France,Midfield,right,177.0,TR1,Adana Demirspor,2500000.0,6,0,0,2,1732,21
Riccardo Pagano,Italy,Midfield,right,175.0,IT1,AS Roma,2500000.0,0,0,0,0,117,20
Rassoul Ndiaye,Senegal,Midfield,right,179.0,FR1,Le Havre AC,2500000.0,4,1,0,0,524,23
Sergi Altimira,Spain,Midfield,right,188.0,ES1,Real Betis Balompié,2500000.0,1,0,1,0,796,23
Óscar Rodríguez,Spain,Midfield,right,174.0,ES1,Getafe CF,2500000.0,10,0,5,2,1206,26
Nicolas Madsen,Denmark,Midfield,right,192.0,BE1,KVC Westerlo,2500000.0,4,0,12,0,2114,24
Jae-sung Lee,"Korea, South",Midfield,left,180.0,L1,1.FSV Mainz 05,2500000.0,6,0,6,4,2267,32
Guga,Portugal,Midfield,right,168.0,PO1,Rio Ave FC,2500000.0,8,0,2,2,3112,27
Ryotaro Ito,Japan,Midfield,right,175.0,BE1,Sint-Truidense VV,2500000.0,0,0,4,1,1796,26
Artem Timofeev,Russia,Midfield,right,185.0,RU1,Akhmat Grozny,2500000.0,9,0,2,2,2240,31
Willian Arão,Brazil,Midfield,right,181.0,GR1,Panathinaikos FC,2500000.0,7,0,3,2,2475,32
Mikhail Ignatov,Russia,Midfield,right,187.0,RU1,Spartak Moscow,2500000.0,5,0,4,7,1678,24
Uroš Račić,Serbia,Midfield,both,193.0,IT1,US Sassuolo,2500000.0,2,0,1,1,903,26
Habib Maïga,Cote d'Ivoire,Midfield,right,181.0,FR1,FC Metz,2500000.0,0,0,0,0,142,29
Olivier Kemen,Cameroon,Midfield,right,179.0,TR1,Kayserispor,2500000.0,3,0,4,3,1738,28
Marvin Mehlem,Germany,Midfield,right,174.0,L1,SV Darmstadt 98,2500000.0,3,0,3,2,1584,27
Njegos Petrovic,Serbia,Midfield,right,185.0,ES1,Granada CF,2500000.0,0,0,0,0,238,25
Kevin Sessa,Germany,Midfield,right,175.0,L1,1.FC Heidenheim 1846,2500000.0,1,0,3,0,1121,24
Szymon Żurkowski,Poland,Midfield,right,185.0,IT1,FC Empoli,2500000.0,4,0,4,0,928,27
Miguel Cardoso,Portugal,Midfield,right,176.0,TR1,Kayserispor,2500000.0,4,0,1,7,2523,30
Nail Umyarov,Russia,Midfield,right,182.0,RU1,Spartak Moscow,2500000.0,8,0,1,0,1603,24
Fabian Nürnberger,Germany,Midfield,left,181.0,L1,SV Darmstadt 98,2500000.0,2,0,1,2,1607,25
Kady Borges,Brazil,Midfield,left,173.0,RU1,FK Krasnodar,2500000.0,7,0,4,3,1513,28
Manu García,Spain,Midfield,right,169.0,GR1,Aris Thessaloniki,2500000.0,1,0,0,2,591,27
Martin Hongla,Cameroon,Midfield,right,182.0,IT1,Hellas Verona,2500000.0,0,0,0,0,1806,26
Manu Morlanes,Spain,Midfield,right,178.0,ES1,RCD Mallorca,2500000.0,2,0,0,3,1919,26
Ilzat Akhmetov,Russia,Midfield,right,173.0,RU1,FK Krasnodar,2500000.0,4,0,3,2,1250,27
Finn Ole Becker,Germany,Midfield,left,177.0,L1,TSG 1899 Hoffenheim,2500000.0,2,0,0,0,611,24
Miha Zajc,Slovenia,Midfield,right,178.0,TR1,Fenerbahce,2400000.0,1,0,0,0,661,30
Dal Varesanovic,Bosnia-Herzegovina,Midfield,right,177.0,TR1,Caykur Rizespor,2400000.0,6,0,10,2,2261,23
Rúben Vinagre,Portugal,Midfield,left,174.0,IT1,Hellas Verona,2400000.0,0,0,0,0,321,25
Carel Eiting,Netherlands,Midfield,left,179.0,NL1,Twente Enschede FC,2300000.0,2,0,0,3,854,26
Gabriel Florentín,Argentina,Midfield,right,173.0,RU1,FK Orenburg,2300000.0,10,0,2,2,2134,25
Efkan Bekiroğlu,Türkiye,Midfield,right,185.0,TR1,MKE Ankaragücü,2200000.0,2,1,9,6,2141,29
Iddrisu Baba,Ghana,Midfield,right,182.0,ES1,UD Almería,2200000.0,5,0,0,0,1514,29
Rob Schoofs,Belgium,Midfield,left,178.0,BE1,KV Mechelen,2200000.0,2,0,6,6,2521,30
Kerim Mrabti,Sweden,Midfield,right,175.0,BE1,KV Mechelen,2200000.0,4,0,7,4,2639,30
Otabek Shukurov,Uzbekistan,Midfield,right,183.0,TR1,Fatih Karagümrük,2200000.0,6,0,0,1,1043,28
Jakub Kaluzinski,Poland,Midfield,both,184.0,TR1,Antalyaspor,2100000.0,3,0,0,2,2327,22
Dorukhan Toköz,Türkiye,Midfield,right,180.0,TR1,Adana Demirspor,2100000.0,2,0,0,1,707,28
William Balikwisha,DR Congo,Midfield,right,173.0,BE1,Standard Liège,2000000.0,3,0,1,1,1086,25
Fernando,Brazil,Midfield,right,183.0,ES1,Sevilla FC,2000000.0,0,1,0,0,854,37
Konstantin Kuchaev,Russia,Midfield,right,178.0,RU1,CSKA Moscow,2000000.0,0,0,0,1,1082,26
Carlos Dotor,Spain,Midfield,right,180.0,ES1,Celta de Vigo,2000000.0,2,0,0,0,883,23
Victor Jensen,Denmark,Midfield,both,175.0,NL1,FC Utrecht,2000000.0,2,0,7,3,1562,24
Óscar Melendo,Spain,Midfield,left,167.0,ES1,Granada CF,2000000.0,2,0,0,0,1128,27
Jamiro Monteiro,Cape Verde,Midfield,right,175.0,TR1,Gaziantep FK,2000000.0,3,0,1,2,740,31
Aguibou Camara,Guinea,Midfield,right,170.0,GR1,Atromitos Athens,2000000.0,7,0,1,0,1373,23
Danley Jean Jacques,Haiti,Midfield,right,182.0,FR1,FC Metz,2000000.0,4,0,0,0,2688,24
Yohann Magnin,France,Midfield,right,183.0,FR1,Clermont Foot 63,2000000.0,2,0,1,0,1679,27
Gökhan Gül,Türkiye,Midfield,right,183.0,TR1,Kasimpasa,2000000.0,3,0,2,0,2929,26
Kjell Wätjen,Germany,Midfield,right,183.0,L1,Borussia Dortmund,2000000.0,0,0,0,1,104,18
Kevin Zeroli,Italy,Midfield,right,187.0,IT1,AC Milan,2000000.0,0,0,0,0,35,20
Oriol Romeu,Spain,Midfield,right,183.0,ES1,FC Barcelona,2000000.0,4,0,0,1,1435,33
Ianis Hagi,Romania,Midfield,both,182.0,SC1,Rangers FC,2000000.0,3,0,2,2,999,26
Aleksandr Kovalenko,Russia,Midfield,right,177.0,RU1,Zenit St. Petersburg,2000000.0,1,0,0,1,380,21
Fredrik Midtsjø,Norway,Midfield,right,176.0,TR1,Pendikspor,2000000.0,4,0,2,2,1987,31
Abu Francis,Ghana,Midfield,right,182.0,BE1,Cercle Brugge,2000000.0,2,0,0,0,409,23
Ezechiel Banzuzi,Netherlands,Midfield,right,191.0,BE1,Oud-Heverlee Leuven,2000000.0,6,0,2,0,1747,19
Mateo Tanlongo,Argentina,Midfield,right,177.0,PO1,Rio Ave FC,2000000.0,5,0,0,1,659,21
Sergio Ruiz,Spain,Midfield,right,176.0,ES1,Granada CF,2000000.0,8,0,0,5,2519,30
Håkon Evjen,Norway,Midfield,left,178.0,DK1,Bröndby IF,2000000.0,1,0,1,2,387,24
Magnus Knudsen,Norway,Midfield,right,186.0,DK1,Aarhus GF,2000000.0,4,0,1,0,1679,23
Armin Gigovic,Bosnia-Herzegovina,Midfield,right,187.0,DK1,FC Midtjylland,2000000.0,6,0,1,3,1668,22
Rominigue Kouamé,Mali,Midfield,left,177.0,ES1,Cádiz CF,2000000.0,2,0,0,0,895,28
Magomed Ozdoev,Russia,Midfield,right,184.0,GR1,PAOK Thessaloniki,2000000.0,2,0,5,1,1987,32
Odin Thiago Holm,Norway,Midfield,right,175.0,SC1,Celtic FC,2000000.0,0,1,1,1,346,22
Kristian Arnstad,Norway,Midfield,right,175.0,BE1,RSC Anderlecht,2000000.0,2,0,0,1,641,21
Isaac Price,Northern Ireland,Midfield,right,178.0,BE1,Standard Liège,2000000.0,2,0,1,2,1654,21
Marco Richter,Germany,Midfield,right,176.0,L1,1.FSV Mainz 05,2000000.0,3,0,3,0,813,27
Edan Diop,France,Midfield,right,173.0,FR1,AS Monaco,2000000.0,3,0,0,0,155,20
Óscar Romero,Paraguay,Midfield,left,176.0,TR1,Pendikspor,2000000.0,1,0,3,0,685,32
João Mendes,Portugal,Midfield,right,183.0,PO1,Vitória Guimarães SC,2000000.0,4,1,7,4,2014,30
Luuk Brouwers,Netherlands,Midfield,right,183.0,NL1,SC Heerenveen,2000000.0,4,0,6,2,2222,26
Diadié Samassékou,Mali,Midfield,right,177.0,ES1,Cádiz CF,2000000.0,0,0,0,0,89,29
Ander Herrera,Spain,Midfield,right,182.0,ES1,Athletic Bilbao,2000000.0,5,0,0,3,1234,35
Oier Zarraga,Spain,Midfield,right,175.0,IT1,Udinese Calcio,2000000.0,0,0,2,1,606,26
Sergiy Sydorchuk,Ukraine,Midfield,right,189.0,BE1,KVC Westerlo,2000000.0,7,0,2,2,2549,33
Nicolas Höfler,Germany,Midfield,right,181.0,L1,SC Freiburg,2000000.0,11,1,1,2,3348,34
Bart Ramselaar,Netherlands,Midfield,right,178.0,NL1,FC Utrecht,2000000.0,0,0,1,1,428,28
Mees Hoedemakers,Netherlands,Midfield,both,181.0,NL1,NEC Nijmegen,2000000.0,2,1,2,7,2258,26
Dani Silva,Portugal,Midfield,right,180.0,PO1,Vitória Guimarães SC,2000000.0,3,0,1,2,1440,24
Tom Cairney,Scotland,Midfield,left,185.0,GB1,Fulham FC,2000000.0,4,0,2,4,1911,34
Valentín Vada,Argentina,Midfield,right,175.0,RU1,Rubin Kazan,2000000.0,3,0,4,4,1570,28
Roberto Pereyra,Argentina,Midfield,both,182.0,IT1,Udinese Calcio,2000000.0,6,0,4,4,1862,34
Majeed Ashimeru,Ghana,Midfield,right,174.0,BE1,RSC Anderlecht,2000000.0,0,0,0,0,115,27
Mert Kömür,Germany,Midfield,both,183.0,L1,FC Augsburg,2000000.0,0,0,1,0,116,19
Flavien Tait,France,Midfield,right,176.0,TR1,Samsunspor,2000000.0,3,0,0,3,1688,31
Saman Ghoddos,Iran,Midfield,right,175.0,GB1,Brentford FC,2000000.0,5,0,1,0,757,31
Théo Le Bris,France,Midfield,right,170.0,FR1,FC Lorient,2000000.0,2,0,0,2,1512,22
Siebe Schrijvers,Belgium,Midfield,right,179.0,BE1,Oud-Heverlee Leuven,2000000.0,9,0,3,2,2474,28
Jeff Reine-Adélaïde,France,Midfield,right,184.0,FR1,Olympique Lyon,2000000.0,2,1,1,2,1377,27
Dimitrios Pelkas,Greece,Midfield,right,175.0,TR1,Basaksehir FK,2000000.0,6,0,6,5,1246,31
Seba Pérez,Colombia,Midfield,right,175.0,PO1,Boavista FC,2000000.0,15,0,0,1,2292,31
Fisayo Dele-Bashiru,Nigeria,Midfield,right,186.0,TR1,Hatayspor,2000000.0,6,0,8,5,3043,23
Naby Keïta,Guinea,Midfield,right,172.0,L1,SV Werder Bremen,2000000.0,2,0,0,0,107,29
Tiemoué Bakayoko,France,Midfield,right,189.0,FR1,FC Lorient,2000000.0,5,0,2,1,1317,30
Lawrence Ofori,Ghana,Midfield,right,169.0,PO1,Moreirense FC,2000000.0,9,0,1,1,2558,26
Kristijan Bistrovic,Croatia,Midfield,right,183.0,RU1,Baltika Kaliningrad,2000000.0,3,0,3,1,2376,26
Gvidas Gineitis,Lithuania,Midfield,left,191.0,IT1,Torino FC,2000000.0,2,0,0,1,652,20
Alessandro Deiola,Italy,Midfield,right,190.0,IT1,Cagliari Calcio,1900000.0,8,0,1,0,1775,29
Gonzalo Melero,Spain,Midfield,right,183.0,ES1,UD Almería,1800000.0,3,0,1,1,1178,31
Birger Verstraete,Belgium,Midfield,right,174.0,GR1,Aris Thessaloniki,1800000.0,6,0,0,0,1414,30
Vladyslav Kabaev,Ukraine,Midfield,right,177.0,UKR1,Dynamo Kyiv,1800000.0,3,0,5,2,1767,29
Stefán Teitur Thórdarson,Iceland,Midfield,right,189.0,DK1,Silkeborg IF,1800000.0,3,0,7,2,1646,26
Arnau Puigmal,Spain,Midfield,right,173.0,ES1,UD Almería,1800000.0,3,0,0,0,396,24
Grigoris Kastanos,Cyprus,Midfield,left,179.0,IT1,US Salernitana 1919,1800000.0,6,0,3,3,1575,27
Petros Mantalos,Greece,Midfield,right,177.0,GR1,AEK Athens,1800000.0,8,1,1,9,1486,33
Dario Saric,Bosnia-Herzegovina,Midfield,both,180.0,TR1,Antalyaspor,1800000.0,2,0,3,0,2623,27
Ebenezer Akinsanmiro,Nigeria,Midfield,right,184.0,IT1,Inter Milan,1800000.0,0,0,0,0,14,20
Isaac Hayden,England,Midfield,right,187.0,BE1,Standard Liège,1800000.0,3,0,0,0,674,29
Emil Bohinen,Norway,Midfield,left,189.0,IT1,US Salernitana 1919,1800000.0,1,0,0,0,679,25
Volodymyr Shepelev,Ukraine,Midfield,right,184.0,UKR1,Dynamo Kyiv,1800000.0,5,0,2,0,987,27
Parfait Guiagon,Cote d'Ivoire,Midfield,right,169.0,BE1,R Charleroi SC,1800000.0,0,0,6,2,1587,23
Talles Costa,Brazil,Midfield,right,176.0,UKR1,Polissya Zhytomyr,1800000.0,2,0,0,2,767,22
Dani García,Spain,Midfield,right,179.0,ES1,Athletic Bilbao,1800000.0,4,0,1,0,782,34
Philipp Förster,Germany,Midfield,left,188.0,L1,VfL Bochum,1800000.0,1,0,0,0,379,29
Thomas Murg,Austria,Midfield,left,173.0,GR1,PAOK Thessaloniki,1800000.0,6,0,8,3,1687,30
Thomas van den Belt,Netherlands,Midfield,right,181.0,NL1,Feyenoord Rotterdam,1800000.0,0,0,0,0,313,23
Kenzo Goudmijn,Netherlands,Midfield,right,176.0,NL1,Excelsior Rotterdam,1800000.0,3,0,0,2,2122,23
Eden Karzev,Israel,Midfield,right,186.0,TR1,Basaksehir FK,1800000.0,1,0,0,0,487,24
Alberto Grassi,Italy,Midfield,right,183.0,IT1,FC Empoli,1800000.0,6,1,0,1,1905,29
Peer Koopmeiners,Netherlands,Midfield,right,186.0,NL1,Almere City FC,1800000.0,7,1,0,10,3013,24
Luka Gagnidze,Georgia,Midfield,right,175.0,RU1,Dynamo Moscow,1800000.0,2,0,0,0,576,21
Bartol Franjic,Croatia,Midfield,left,188.0,L1,SV Darmstadt 98,1800000.0,5,0,0,1,1231,25
Florent Mollet,France,Midfield,right,175.0,FR1,FC Nantes,1800000.0,4,0,4,5,2091,33
Ibrahim Olawoyin,Nigeria,Midfield,right,178.0,TR1,Caykur Rizespor,1800000.0,6,0,8,3,3017,27
Valentyn Rubchynskyi,Ukraine,Midfield,right,165.0,UKR1,SK Dnipro-1,1800000.0,7,0,1,5,2909,22
Mathieu Maertens,Belgium,Midfield,right,185.0,BE1,Oud-Heverlee Leuven,1800000.0,5,0,1,0,685,29
Agustín Martegani,Argentina,Midfield,left,185.0,IT1,US Salernitana 1919,1800000.0,1,0,1,0,734,24
Danila Kozlov,Russia,Midfield,right,183.0,RU1,Baltika Kaliningrad,1800000.0,1,0,3,5,1023,20
Soner Dikmen,Türkiye,Midfield,right,179.0,TR1,Konyaspor,1700000.0,7,0,1,0,3219,31
Christoph Kramer,Germany,Midfield,right,191.0,L1,Borussia Mönchengladbach,1700000.0,3,0,0,0,345,33
Yassin Oukili,Morocco,Midfield,right,195.0,NL1,RKC Waalwijk,1700000.0,7,0,5,1,2884,24
Hamza Rafia,Tunisia,Midfield,right,181.0,IT1,US Lecce,1700000.0,4,0,1,0,1285,25
Taylan Antalyalı,Türkiye,Midfield,right,180.0,TR1,Samsunspor,1600000.0,3,0,2,1,1778,30
Ramzi Safuri,Israel,Midfield,right,183.0,TR1,Antalyaspor,1600000.0,6,0,0,10,1955,29
Ali Kaan Güneren,Türkiye,Midfield,right,183.0,TR1,MKE Ankaragücü,1600000.0,1,0,1,1,1916,24
José Campaña,Spain,Midfield,right,179.0,ES1,UD Las Palmas,1500000.0,0,0,0,0,166,31
Fede San Emeterio,Spain,Midfield,right,176.0,ES1,Cádiz CF,1500000.0,1,1,2,0,200,27
Mohamed El Arouch,France,Midfield,right,166.0,FR1,Olympique Lyon,1500000.0,0,0,0,0,1,20
Domingos Quina,Portugal,Midfield,right,173.0,PO1,FC Vizela,1500000.0,4,0,0,3,799,25
Selim Amallah,Morocco,Midfield,right,185.0,ES1,Valencia CF,1500000.0,5,0,0,1,742,28
Mory Gbane,Cote d'Ivoire,Midfield,right,188.0,PO1,Gil Vicente FC,1500000.0,7,0,1,0,1912,24
Lasso Coulibaly,Cote d'Ivoire,Midfield,right,186.0,DK1,Randers FC,1500000.0,2,0,3,3,1583,22
Julian Justvan,Germany,Midfield,left,177.0,L1,SV Darmstadt 98,1500000.0,1,0,3,2,1099,26
Amadou Diawara,Guinea,Midfield,right,183.0,BE1,RSC Anderlecht,1500000.0,1,0,0,0,594,27
Adrian Beck,Germany,Midfield,right,186.0,L1,1.FC Heidenheim 1846,1500000.0,1,0,3,1,1068,27
Pedro Santos,Portugal,Midfield,right,183.0,PO1,FC Arouca,1500000.0,8,0,1,0,1480,24
Romário Baró,Portugal,Midfield,right,179.0,PO1,FC Porto,1500000.0,1,0,0,0,371,25
Bartuğ Elmaz,Türkiye,Midfield,right,179.0,TR1,Sivasspor,1500000.0,3,0,0,1,751,21
Beni Baningime,DR Congo,Midfield,right,178.0,SC1,Heart of Midlothian FC,1500000.0,3,0,0,1,2176,26
Aiden O'Neill,Australia,Midfield,right,178.0,BE1,Standard Liège,1500000.0,4,0,1,0,1500,26
Kings Kangwa,Zambia,Midfield,right,170.0,BE1,KV Kortrijk,1500000.0,0,0,0,0,167,25
Younès Belhanda,Morocco,Midfield,right,175.0,TR1,Adana Demirspor,1500000.0,8,0,3,4,1592,34
Filipe Soares,Portugal,Midfield,right,180.0,GR1,PAOK Thessaloniki,1500000.0,2,0,0,1,267,25
Isak Hansen-Aarøen,Norway,Midfield,right,173.0,L1,SV Werder Bremen,1500000.0,1,0,0,0,25,20
Jailson,Brazil,Midfield,right,187.0,ES1,Celta de Vigo,1500000.0,2,0,1,1,1050,29
Pablo Galdames,Chile,Midfield,right,176.0,IT1,Genoa CFC,1500000.0,1,0,0,0,196,28
Davy van den Berg,Netherlands,Midfield,left,185.0,NL1,PEC Zwolle,1500000.0,7,0,5,2,2649,24
Manu,Portugal,Midfield,right,190.0,PO1,Vitória Guimarães SC,1500000.0,5,0,2,0,1864,23
Samu,Portugal,Midfield,left,170.0,PO1,FC Vizela,1500000.0,7,0,5,2,2953,28
Álex Fernández,Spain,Midfield,right,183.0,ES1,Cádiz CF,1500000.0,3,0,0,1,1367,32
Daan Heymans,Belgium,Midfield,right,189.0,BE1,R Charleroi SC,1500000.0,7,0,1,2,1667,25
Pelly Ruddock Mpanzu,DR Congo,Midfield,right,175.0,GB1,Luton Town,1500000.0,1,0,0,0,1415,30
Ege Tıknaz,Türkiye,Midfield,right,193.0,TR1,Besiktas JK,1500000.0,4,0,0,1,767,20
Tochi Chukwuani,Denmark,Midfield,right,187.0,DK1,Lyngby BK,1500000.0,4,0,3,2,2063,21
Mahamadou Susoho,Spain,Midfield,right,175.0,GB1,Manchester City,1500000.0,0,0,0,0,14,20
Ethan Mbappé,France,Midfield,left,176.0,FR1,Paris Saint-Germain,1500000.0,0,0,0,0,46,18
Rodolfo Pizarro,Mexico,Midfield,right,179.0,GR1,AEK Athens,1500000.0,3,0,0,1,725,30
Emiliano Marcondes,Denmark,Midfield,right,182.0,SC1,Hibernian FC,1500000.0,3,0,2,0,1046,29
Étienne Capoue,France,Midfield,right,189.0,ES1,Villarreal CF,1500000.0,9,0,2,2,1973,36
Hakim Sahabo,Rwanda,Midfield,right,184.0,BE1,Standard Liège,1500000.0,0,0,0,0,472,19
Paul Akouokou,Cote d'Ivoire,Midfield,right,181.0,FR1,Olympique Lyon,1500000.0,1,0,0,0,334,27
Denis Suárez,Spain,Midfield,right,176.0,ES1,Villarreal CF,1500000.0,0,0,0,0,160,31
Darko Lazović,Serbia,Midfield,right,181.0,IT1,Hellas Verona,1500000.0,0,1,3,2,2025,34
Ugochukwu Iwu,Armenia,Midfield,right,177.0,RU1,Rubin Kazan,1500000.0,4,0,1,0,2366,25
Marco Kana,Belgium,Midfield,right,182.0,BE1,KV Kortrijk,1500000.0,5,0,0,0,1326,22
Rubén Alcaraz,Spain,Midfield,right,180.0,ES1,Cádiz CF,1500000.0,15,0,3,1,3188,33
Randy Nteka,Angola,Midfield,left,189.0,ES1,Rayo Vallecano,1500000.0,5,0,2,1,831,27
Yegor Nazaryna,Ukraine,Midfield,right,183.0,UKR1,Shakhtar Donetsk,1500000.0,2,0,3,1,1092,27
Filip Djuricic,Serbia,Midfield,right,181.0,GR1,Panathinaikos FC,1500000.0,7,0,4,4,1525,33
Carlos Benavidez,Uruguay,Midfield,right,185.0,ES1,Deportivo Alavés,1500000.0,6,0,4,1,1392,26
Denis Genreau,Australia,Midfield,right,175.0,FR1,FC Toulouse,1500000.0,0,0,0,0,524,25
Evgeniy Kharin,Russia,Midfield,left,185.0,RU1,Akhmat Grozny,1500000.0,6,0,0,2,1151,29
César Gelabert,Spain,Midfield,right,182.0,FR1,FC Toulouse,1500000.0,1,0,1,3,1018,24
Joe Hodge,Ireland,Midfield,right,172.0,GB1,Wolverhampton Wanderers,1500000.0,0,0,0,0,125,22
Youssef Maziz,France,Midfield,right,175.0,FR1,FC Metz,1500000.0,4,0,5,6,1716,26
Mathias Olesen,Luxembourg,Midfield,both,188.0,L1,1.FC Köln,1500000.0,2,0,0,1,227,23
Marco Ilaimaharitra,Madagascar,Midfield,right,178.0,BE1,R Charleroi SC,1500000.0,8,1,4,1,2138,29
Oleksandr Andriyevskyi,Ukraine,Midfield,left,179.0,UKR1,Dynamo Kyiv,1500000.0,4,0,1,4,1436,30
Maxime Dominguez,Switzerland,Midfield,left,173.0,PO1,Gil Vicente FC,1500000.0,8,0,6,4,2351,28
Gustavo Assunção,Brazil,Midfield,right,178.0,PO1,FC Famalicão,1500000.0,5,0,0,0,618,24
Kévin N'Doram,France,Midfield,right,184.0,FR1,FC Metz,1500000.0,4,0,0,2,1604,29
João Rêgo,Portugal,Midfield,right,182.0,PO1,SL Benfica,1500000.0,0,0,0,0,5,19
Pieter Gerkens,Belgium,Midfield,right,179.0,BE1,KAA Gent,1500000.0,1,0,4,2,1117,29
László Kleinheisler,Hungary,Midfield,right,173.0,GR1,Panathinaikos FC,1500000.0,0,0,0,0,77,30
